din,brand_name,company_name,active_ingredients,last_update
02451492,KOVALTRY,BAYER INC,ANTIHEMOPHILIC FACTOR (RECOMBINANT) 3000 UNIT,30-JUL-2025
02451530,VIACORAM,SERVIER CANADA INC,AMLODIPINE (AMLODIPINE BESYLATE) 2.5 MG / PERINDOPRIL ARGININE 3.5 MG,22-MAR-2025
02451549,VIACORAM,SERVIER CANADA INC,PERINDOPRIL ARGININE 7 MG / AMLODIPINE (AMLODIPINE BESYLATE) 5 MG,22-MAR-2025
02451557,VIACORAM,SERVIER CANADA INC,PERINDOPRIL ARGININE 14 MG / AMLODIPINE (AMLODIPINE BESYLATE) 10 MG,22-MAR-2025
02451670,MINT-TADALAFIL,MINT PHARMACEUTICALS INC,TADALAFIL 5 MG,22-MAR-2025
02451689,MINT-TADALAFIL,MINT PHARMACEUTICALS INC,TADALAFIL 10 MG,22-MAR-2025
02451697,MINT-TADALAFIL,MINT PHARMACEUTICALS INC,TADALAFIL 20 MG,22-MAR-2025
02451778,JAMP-CETIRIZINE,JAMP PHARMA CORPORATION,CETIRIZINE HYDROCHLORIDE 10 MG,17-MAR-2026
02451816,BRIDION,MERCK CANADA INC,SUGAMMADEX (SUGAMMADEX SODIUM) 100 MG,27-AUG-2025
02451832,JAMP-TADALAFIL,JAMP PHARMA CORPORATION,TADALAFIL 5 MG,22-MAR-2025
02451840,JAMP-TADALAFIL,JAMP PHARMA CORPORATION,TADALAFIL 10 MG,22-MAR-2025
02451859,JAMP-TADALAFIL,JAMP PHARMA CORPORATION,TADALAFIL 20 MG,22-MAR-2025
02451883,NALTREXONE HYDROCHLORIDE TABLETS USP,STERINOVA INC.,NALTREXONE HYDROCHLORIDE 50 MG,22-MAR-2025
02451913,JAMP-DULOXETINE,JAMP PHARMA CORPORATION,DULOXETINE (DULOXETINE HYDROCHLORIDE) 30 MG,22-MAR-2025
02451921,JAMP-DULOXETINE,JAMP PHARMA CORPORATION,DULOXETINE (DULOXETINE HYDROCHLORIDE) 60 MG,22-MAR-2025
02451980,APO-TENOFOVIR,APOTEX INC,TENOFOVIR DISOPROXIL FUMARATE 300 MG,22-MAR-2025
02452006,APO-EMTRICITABINE-TENOFOVIR,APOTEX INC,EMTRICITABINE 200 MG / TENOFOVIR DISOPROXIL FUMARATE 300 MG,22-MAR-2025
02452278,MAR-TADALAFIL,MARCAN PHARMACEUTICALS INC,TADALAFIL 5 MG,22-MAR-2025
02452251,MAR-TADALAFIL,MARCAN PHARMACEUTICALS INC,TADALAFIL 10 MG,22-MAR-2025
02452243,MAR-TADALAFIL,MARCAN PHARMACEUTICALS INC,TADALAFIL 20 MG,22-MAR-2025
02452073,TARO-TADALAFIL,SUN PHARMA CANADA INC,TADALAFIL 5 MG,22-MAR-2025
02452111,TARO-TADALAFIL,SUN PHARMA CANADA INC,TADALAFIL 20 MG,22-MAR-2025
02452219,JADENU,NOVARTIS PHARMACEUTICALS CANADA INC,DEFERASIROX 90 MG,22-MAR-2025
02452227,JADENU,NOVARTIS PHARMACEUTICALS CANADA INC,DEFERASIROX 180 MG,22-MAR-2025
02452235,JADENU,NOVARTIS PHARMACEUTICALS CANADA INC,DEFERASIROX 360 MG,22-MAR-2025
02452308,JAMP-AZITHROMYCIN,JAMP PHARMA CORPORATION,AZITHROMYCIN (AZITHROMYCIN DIHYDRATE) 250 MG,22-MAR-2025
02452324,MAR-AZITHROMYCIN,MARCAN PHARMACEUTICALS INC,AZITHROMYCIN (AZITHROMYCIN DIHYDRATE) 250 MG,22-MAR-2025
02452340,COTELLIC,HOFFMANN-LA ROCHE LIMITED,COBIMETINIB (COBIMETINIB FUMARATE) 20 MG,22-MAR-2025
02452359,NAT-GRANISETRON,NATCO PHARMA (CANADA) INC,GRANISETRON (GRANISETRON HYDROCHLORIDE) 1 MG,22-MAR-2025
02452367,APO-FELODIPINE,APOTEX INC,FELODIPINE 2.5 MG,22-MAR-2025
02452375,APO-FELODIPINE,APOTEX INC,FELODIPINE 5 MG,22-MAR-2025
02452383,APO-FELODIPINE,APOTEX INC,FELODIPINE 10 MG,22-MAR-2025
02452413,RIVA-SILDENAFIL,LABORATOIRE RIVA INC.,SILDENAFIL (SILDENAFIL CITRATE) 100 MG,22-MAR-2025
02452421,"IRINOTECAN HYDROCHLORIDE INJECTION, USP",GENERIC MEDICAL PARTNERS INC,IRINOTECAN HYDROCHLORIDE (IRINOTECAN HYDROCHLORIDE TRIHYDRATE) 20 MG,22-MAR-2025
02452456,BORTEZOMIB FOR INJECTION,DR REDDY'S LABORATORIES LTD,BORTEZOMIB (BORTEZOMIB MANNITOL BORONIC ESTER) 3.5 MG,24-JUL-2025
02452480,NRA-TADALAFIL TABLETS,NORA PHARMA INC,TADALAFIL 5 MG,16-DEC-2025
02452499,NRA-TADALAFIL TABLETS,NORA PHARMA INC,TADALAFIL 10 MG,22-MAR-2025
02452502,NRA-TADALAFIL TABLETS,NORA PHARMA INC,TADALAFIL 20 MG,22-MAR-2025
02452529,APO-DARIFENACIN,APOTEX INC,DARIFENACIN (DARIFENACIN HYDROBROMIDE) 15 MG,22-MAR-2025
02452510,APO-DARIFENACIN,APOTEX INC,DARIFENACIN (DARIFENACIN HYDROBROMIDE) 7.5 MG,22-MAR-2025
02452634,MYLAN-TENOFOVIR DISOPROXIL,MYLAN PHARMACEUTICALS ULC,TENOFOVIR DISOPROXIL FUMARATE 300 MG,22-MAR-2025
02452650,PRO-DULOXETINE,PRO DOC LIMITEE,DULOXETINE (DULOXETINE HYDROCHLORIDE) 30 MG,21-OCT-2025
02452669,PRO-DULOXETINE,PRO DOC LIMITEE,DULOXETINE (DULOXETINE HYDROCHLORIDE) 60 MG,21-OCT-2025
02452693,APO-CINACALCET,APOTEX INC,CINACALCET (CINACALCET HYDROCHLORIDE) 30 MG,22-MAR-2025
02452707,APO-CINACALCET,APOTEX INC,CINACALCET (CINACALCET HYDROCHLORIDE) 60 MG,22-MAR-2025
02452715,APO-CINACALCET,APOTEX INC,CINACALCET (CINACALCET HYDROCHLORIDE) 90 MG,22-MAR-2025
02452731,APO-METHYLPHENIDATE ER,APOTEX INC,METHYLPHENIDATE HYDROCHLORIDE 18 MG,06-MAY-2025
02452758,APO-METHYLPHENIDATE ER,APOTEX INC,METHYLPHENIDATE HYDROCHLORIDE 27 MG,06-MAY-2025
02452766,APO-METHYLPHENIDATE ER,APOTEX INC,METHYLPHENIDATE HYDROCHLORIDE 36 MG,06-MAY-2025
02452804,COPPERTONE LOTION SUNSCREEN SPF 30 SPORT,BEIERSDORF CANADA INC,AVOBENZONE 3 % / HOMOSALATE 8 % / OCTOCRYLENE 6 % / OCTISALATE 4.5 %,25-JUL-2025
02452812,DECONGESTANT NASAL SPRAY,CRLS,XYLOMETAZOLINE HYDROCHLORIDE 0.1 %,22-MAR-2025
02452839,AURO-VENLAFAXINE XR,AURO PHARMA INC,VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE) 37.5 MG,22-MAR-2025
02452847,AURO-VENLAFAXINE XR,AURO PHARMA INC,VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE) 75 MG,22-MAR-2025
02452855,AURO-VENLAFAXINE XR,AURO PHARMA INC,VENLAFAXINE (VENLAFAXINE HYDROCHLORIDE) 150 MG,22-MAR-2025
02452863,NASAL DECONGESTANT SPRAY WITH MOISTURIZERS,CRLS,XYLOMETAZOLINE HYDROCHLORIDE 0.1 %,22-MAR-2025
02452936,BRIVLERA,UCB CANADA INC,BRIVARACETAM 10 MG,22-MAR-2025
02452944,BRIVLERA,UCB CANADA INC,BRIVARACETAM 25 MG,22-MAR-2025
02452952,BRIVLERA,UCB CANADA INC,BRIVARACETAM 50 MG,22-MAR-2025
02452960,BRIVLERA,UCB CANADA INC,BRIVARACETAM 75 MG,22-MAR-2025
02452979,BRIVLERA,UCB CANADA INC,BRIVARACETAM 100 MG,22-MAR-2025
02452987,BRIVLERA,UCB CANADA INC,BRIVARACETAM 10 MG,22-MAR-2025
02452995,BRIVLERA,UCB CANADA INC,BRIVARACETAM 10 MG,22-MAR-2025
02453061,APO-PERINDOPRIL-INDAPAMIDE,APOTEX INC,INDAPAMIDE 2.5 MG / PERINDOPRIL ERBUMINE 8 MG,22-MAR-2025
02453193,LAX-A-DAY PHARMA,PHARMASCIENCE INC,POLYETHYLENE GLYCOL 3350 100 %,22-MAR-2025
02453207,LUNESTA,"SUMITOMO PHARMA CANADA, INC.",ESZOPICLONE 1 MG,22-JAN-2026
02453215,LUNESTA,KNIGHT THERAPEUTICS INC.,ESZOPICLONE 2 MG,22-JAN-2026
02453223,LUNESTA,KNIGHT THERAPEUTICS INC.,ESZOPICLONE 3 MG,22-JAN-2026
02453258,S.O.S. NALOXONE HYDROCHLORIDE INJECTION,SANDOZ CANADA INCORPORATED,NALOXONE HYDROCHLORIDE 0.4 MG,22-MAR-2025
02453304,RAVICTI,HORIZON THERAPEUTICS IRELAND DAC,GLYCEROL PHENYLBUTYRATE 1.1 G,22-MAR-2025
02453312,JAMP-BEZAFIBRATE SR,JAMP PHARMA CORPORATION,BEZAFIBRATE 400 MG,22-MAR-2025
02453355,JAMP LATANOPROST,JAMP PHARMA CORPORATION,LATANOPROST 50 MCG,30-APR-2025
02453363,APO-CETIRIZINE,APOTEX INC,CETIRIZINE HYDROCHLORIDE 20 MG,12-AUG-2025
02453541,NO7 PROTECT & PERFECT INTENSE ADVANCED DAY CREAM,THE BOOTS COMPANY PLC,OCTISALATE 5 % / AVOBENZONE 3 % / OCTOCRYLENE 7.5 %,22-MAR-2025
02453568,AURO-TELMISARTAN,AURO PHARMA INC,TELMISARTAN 40 MG,22-MAR-2025
02453576,AURO-TELMISARTAN,AURO PHARMA INC,TELMISARTAN 80 MG,22-MAR-2025
02453630,DULOXETINE,SIVEM PHARMACEUTICALS ULC,DULOXETINE (DULOXETINE HYDROCHLORIDE) 30 MG,01-DEC-2025
02453649,DULOXETINE,SIVEM PHARMACEUTICALS ULC,DULOXETINE (DULOXETINE HYDROCHLORIDE) 60 MG,01-DEC-2025
02453738,TEVA-FLUTICASONE,TEVA CANADA LIMITED,FLUTICASONE PROPIONATE 50 MCG,22-MAR-2025
02453770,JAMP-LATANOPROST/TIMOLOL,JAMP PHARMA CORPORATION,LATANOPROST 50 MCG / TIMOLOL (TIMOLOL MALEATE) 5 MG,22-MAR-2025
02453797,ENTECAVIR TABLETS,STRIDES PHARMA CANADA INC,ENTECAVIR (ENTECAVIR MONOHYDRATE) 0.5 MG,22-MAR-2025
02453819,PRALUENT,SANOFI-AVENTIS CANADA INC,ALIROCUMAB 75 MG,05-SEP-2025
02453835,PRALUENT,SANOFI-AVENTIS CANADA INC,ALIROCUMAB 150 MG,05-SEP-2025
02453908,TEVA-BUPRENORPHINE/NALOXONE,TEVA CANADA LIMITED,BUPRENORPHINE (BUPRENORPHINE HYDROCHLORIDE) 2 MG / NALOXONE (NALOXONE HYDROCHLORIDE DIHYDRATE) 0.5 MG,22-MAR-2025
02453916,TEVA-BUPRENORPHINE/NALOXONE,TEVA CANADA LIMITED,NALOXONE (NALOXONE HYDROCHLORIDE DIHYDRATE) 2 MG / BUPRENORPHINE (BUPRENORPHINE HYDROCHLORIDE) 8 MG,22-MAR-2025
02453940,PMS-TENOFOVIR,PHARMASCIENCE INC,TENOFOVIR DISOPROXIL FUMARATE 300 MG,22-MAR-2025
02454017,MAR-ATORVASTATIN,MARCAN PHARMACEUTICALS INC,ATORVASTATIN (ATORVASTATIN CALCIUM) 10 MG,24-MAR-2026
02454025,MAR-ATORVASTATIN,MARCAN PHARMACEUTICALS INC,ATORVASTATIN (ATORVASTATIN CALCIUM) 20 MG,24-MAR-2026
02454033,MAR-ATORVASTATIN,MARCAN PHARMACEUTICALS INC,ATORVASTATIN (ATORVASTATIN CALCIUM) 40 MG,24-MAR-2026
02454041,MAR-ATORVASTATIN,MARCAN PHARMACEUTICALS INC,ATORVASTATIN (ATORVASTATIN CALCIUM) 80 MG,24-MAR-2026
02454068,ACH-TACROLIMUS,ACCORD HEALTHCARE INC,TACROLIMUS 0.5 MG,16-APR-2025
02454130,BLEXTEN,ARALEZ PHARMACEUTICALS CANADA INC,BILASTINE 20 MG,22-MAR-2025
02454297,ACT ESCITALOPRAM ODT,TEVA CANADA LIMITED,ESCITALOPRAM 10 MG,21-NOV-2025
02454300,ACT ESCITALOPRAM ODT,TEVA CANADA LIMITED,ESCITALOPRAM 20 MG,21-NOV-2025
02454343,PRAXBIND,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,IDARUCIZUMAB 50 MG,22-MAR-2025
02454351,LONG LASTING DECONGESTANT NASAL SPRAY,CRLS,OXYMETAZOLINE HYDROCHLORIDE 0.05 %,22-MAR-2025
02454394,PMS-ERLOTINIB,PHARMASCIENCE INC,ERLOTINIB (ERLOTINIB HYDROCHLORIDE) 150 MG,22-MAR-2025
02454416,DESCOVY,GILEAD SCIENCES CANADA INC,EMTRICITABINE 200 MG / TENOFOVIR ALAFENAMIDE (TENOFOVIR ALAFENAMIDE HEMIFUMARATE) 10 MG,22-MAR-2025
02454424,DESCOVY,GILEAD SCIENCES CANADA INC,TENOFOVIR ALAFENAMIDE (TENOFOVIR ALAFENAMIDE HEMIFUMARATE) 25 MG / EMTRICITABINE 200 MG,22-MAR-2025
02454467,APO-ALENDRONATE/VITAMIN D3,APOTEX INC,VITAMIN D3 (CHOLECALCIFEROL) 2800 UNIT / ALENDRONIC ACID (ALENDRONATE SODIUM) 70 MG,22-MAR-2025
02454475,APO-ALENDRONATE/VITAMIN D3,APOTEX INC,ALENDRONIC ACID (ALENDRONATE SODIUM) 70 MG / VITAMIN D3 (CHOLECALCIFEROL) 5600 UNIT,22-MAR-2025
02454505,MED-LATANOPROST-TIMOLOL,GENERIC MEDICAL PARTNERS INC,LATANOPROST 50 MCG / TIMOLOL (TIMOLOL MALEATE) 5 MG,22-MAR-2025
02454513,AURO-ABACAVIR/LAMIVUDINE,AURO PHARMA INC,ABACAVIR (ABACAVIR SULFATE) 600 MG / LAMIVUDINE 300 MG,22-MAR-2025
02454548,GRASTOFIL,APOTEX INC,FILGRASTIM 480 MCG,19-MAR-2026
02454599,PHENYLEPHRINE HYDROCHLORIDE INJECTION,LABORATOIRE AGUETTANT,PHENYLEPHRINE HYDROCHLORIDE 50 MCG,22-MAR-2025
02454602,HAWAIIAN TROPIC ISLAND SPORT SWEAT RESISTANT SUNSCREEN SPRAY SPF 30,"EDGEWELL PERSONAL CARE CANADA, ULC",AVOBENZONE 2 % / HOMOSALATE 7 % / OCTOCRYLENE 5 %,22-MAR-2025
02454645,VALACYCLOVIR,SANIS HEALTH INC,VALACYCLOVIR (VALACYCLOVIR HYDROCHLORIDE) 500 MG,22-MAR-2025
02454696,SPC-FENOFIBRATE E,SUN PHARMA CANADA INC,FENOFIBRATE 145 MG,12-NOV-2025
02454726,RIVA-TADALAFIL,LABORATOIRE RIVA INC.,TADALAFIL 5 MG,22-MAR-2025
02454734,RIVA-TADALAFIL,LABORATOIRE RIVA INC.,TADALAFIL 10 MG,24-JUL-2025
02454742,RIVA-TADALAFIL,LABORATOIRE RIVA INC.,TADALAFIL 20 MG,22-MAR-2025
02454750,METOJECT SUBCUTANEOUS,MEDEXUS PHARMACEUTICALS INC.,METHOTREXATE (METHOTREXATE SODIUM) 12.5 MG,22-MAR-2025
02454769,METOJECT SUBCUTANEOUS,MEDEXUS PHARMACEUTICALS INC.,METHOTREXATE (METHOTREXATE SODIUM) 17.5 MG,22-MAR-2025
02454777,METOJECT SUBCUTANEOUS,MEDEXUS PHARMACEUTICALS INC.,METHOTREXATE (METHOTREXATE SODIUM) 22.5 MG,22-MAR-2025
02454807,SANDOZ DICLOFENAC OPHTHA,SANDOZ CANADA INCORPORATED,DICLOFENAC SODIUM 0.1 %,22-MAR-2025
02454831,METOJECT SUBCUTANEOUS,MEDEXUS PHARMACEUTICALS INC.,METHOTREXATE (METHOTREXATE SODIUM) 10 MG,22-MAR-2025
02454858,METOJECT SUBCUTANEOUS,MEDEXUS PHARMACEUTICALS INC.,METHOTREXATE (METHOTREXATE SODIUM) 15 MG,22-MAR-2025
02454866,METOJECT SUBCUTANEOUS,MEDEXUS PHARMACEUTICALS INC.,METHOTREXATE (METHOTREXATE SODIUM) 20 MG,22-MAR-2025
02454874,METOJECT SUBCUTANEOUS,MEDEXUS PHARMACEUTICALS INC.,METHOTREXATE (METHOTREXATE SODIUM) 25 MG,22-MAR-2025
02455005,BRILINTA,ASTRAZENECA CANADA INC,TICAGRELOR 60 MG,02-MAR-2026
02455013,RIVA-FINASTERIDE,LABORATOIRE RIVA INC.,FINASTERIDE 5 MG,22-MAR-2025
02455102,TALTZ,ELI LILLY CANADA INC,IXEKIZUMAB 80 MG,24-APR-2025
02455110,TALTZ,ELI LILLY CANADA INC,IXEKIZUMAB 80 MG,24-APR-2025
02455323,BRENZYS,"SAMSUNG BIOEPIS CO., LTD",ETANERCEPT 50 MG,23-FEB-2026
02455331,BRENZYS,"SAMSUNG BIOEPIS CO., LTD",ETANERCEPT 50 MG,23-FEB-2026
02455358,TADALAFIL,PRO DOC LIMITEE,TADALAFIL 5 MG,22-MAR-2025
02455366,TADALAFIL,PRO DOC LIMITEE,TADALAFIL 10 MG,22-MAR-2025
02455374,TADALAFIL,PRO DOC LIMITEE,TADALAFIL 20 MG,22-MAR-2025
02455404,INVOKAMET,JANSSEN INC,METFORMIN HYDROCHLORIDE 500 MG / CANAGLIFLOZIN 50 MG,04-MAR-2026
02455420,INVOKAMET,JANSSEN INC,CANAGLIFLOZIN 50 MG / METFORMIN HYDROCHLORIDE 1000 MG,04-MAR-2026
02455455,INVOKAMET,JANSSEN INC,METFORMIN HYDROCHLORIDE 1000 MG / CANAGLIFLOZIN 150 MG,04-MAR-2026
02455463,MEDLINE REMEDY ESSENTIALS PROTECTANT PASTE,"MEDLINE INDUSTRIES, LP",ZINC OXIDE 20 % / WHITE PETROLATUM 75 %,22-MAR-2025
02455560,MUSCLE ACHES AND BODY PAIN RELIEF,VITA HEALTH PRODUCTS INC,ACETAMINOPHEN 650 MG,22-MAR-2025
02455609,CHOLESTYRAMINE-ODAN,ODAN LABORATORIES LTD,CHOLESTYRAMINE RESIN 4 G,22-MAR-2025
02455676,PMS-NITROFURANTOIN BID,PHARMASCIENCE INC,NITROFURANTOIN 100 MG,22-MAR-2025
02455838,CAVILON DURABLE BARRIER CREAM,3M HEALTHCARE CANADA COMPANY LIMITED,DIMETHICONE 1.3 %,22-MAR-2025
02455889,CORTIMENT,FERRING INC,BUDESONIDE 9 MG,22-MAR-2025
02455897,APO-CABERGOLINE,APOTEX INC,CABERGOLINE 0.5 MG,22-MAR-2025
02455935,INJECTABLE NALOXONE HYDROCHLORIDE,OMEGA LABORATORIES LIMITED,NALOXONE HYDROCHLORIDE (NALOXONE HYDROCHLORIDE DIHYDRATE) 0.4 MG,22-MAR-2025
02455943,INVEGA TRINZA,JANSSEN INC,PALIPERIDONE (PALIPERIDONE PALMITATE) 175 MG,22-MAR-2025
02455951,DARZALEX,JANSSEN INC,DARATUMUMAB 100 MG,22-MAR-2025
02455978,DARZALEX,JANSSEN INC,DARATUMUMAB 400 MG,22-MAR-2025
02455986,INVEGA TRINZA,JANSSEN INC,PALIPERIDONE (PALIPERIDONE PALMITATE) 263 MG,22-MAR-2025
02455994,INVEGA TRINZA,JANSSEN INC,PALIPERIDONE (PALIPERIDONE PALMITATE) 350 MG,22-MAR-2025
02456001,INVEGA TRINZA,JANSSEN INC,PALIPERIDONE (PALIPERIDONE PALMITATE) 525 MG,22-MAR-2025
02456095,ACH-TACROLIMUS,ACCORD HEALTHCARE INC,TACROLIMUS (TACROLIMUS MONOHYDRATE) 1 MG,16-APR-2025
02456109,ACH-TACROLIMUS,ACCORD HEALTHCARE INC,TACROLIMUS (TACROLIMUS MONOHYDRATE) 5 MG,16-APR-2025
02456117,DYSPORT THERAPEUTIC,IPSEN BIOPHARMACEUTICALS CANADA INC,ABOBOTULINUMTOXINA 500 UNIT,22-MAR-2025
02456176,BORTEZOMIB,APOTEX INC,BORTEZOMIB (BORTEZOMIB MANNITOL BORONIC ESTER) 3.5 MG,22-MAR-2025
02456206,SMOFKABIVEN PERIPHERAL,FRESENIUS KABI CANADA LTD,CALCIUM CHLORIDE 18 MG / TRYPTOPHAN 63 MG / THREONINE 140 MG / POTASSIUM CHLORIDE 140 MG / DEXTROSE 7.1 G / FISH OIL 420 MG / LEUCINE 230 MG / SERINE 210 MG / MAGNESIUM SULFATE 38 MG / SODIUM GLYCEROPHOSPHATE 130 MG / OLIVE OIL 700 MG / METHIONINE 130 MG / SOYBEAN OIL 850 MG / TAURINE 32 MG / PROLINE 350 MG / GLYCINE 350 MG / ALANINE 440 MG / VALINE 200 MG / ISOLEUCINE 160 MG / LYSINE (LYSINE ACETATE) 210 MG / MEDIUM CHAIN TRIGLYCERIDES (MCT) 850 MG / HISTIDINE 93 MG / ZINC SULFATE HEPTAHYDRATE 0.4 MG / ARGININE 380 MG / SODIUM ACETATE TRIHYDRATE 110 MG / PHENYLALANINE 160 MG / TYROSINE 12 MG,22-MAR-2025
02456214,TAGRISSO,ASTRAZENECA CANADA INC,OSIMERTINIB (OSIMERTINIB MESYLATE) 40 MG,21-MAY-2025
02456222,TAGRISSO,ASTRAZENECA CANADA INC,OSIMERTINIB (OSIMERTINIB MESYLATE) 80 MG,21-MAY-2025
02456230,MONOPROST,LABORATOIRES THEA,LATANOPROST 50 MCG,22-MAR-2025
02456257,SANDOZ MIGLUSTAT,SANDOZ CANADA INCORPORATED,MIGLUSTAT 100 MG,22-MAR-2025
02456273,UV 50 ECRAN TEINTÉ MULTI-PROTECTION SPF 50,CLARINS CANADA INC,HOMOSALATE 4 % / OXYBENZONE 1.5 % / TITANIUM DIOXIDE 8.4 % / OCTOCRYLENE 4 %,06-JUN-2025
02456311,ACH-OLMESARTAN,ACCORD HEALTHCARE INC,OLMESARTAN MEDOXOMIL 20 MG,22-MAR-2025
02456338,ACH-OLMESARTAN,ACCORD HEALTHCARE INC,OLMESARTAN MEDOXOMIL 40 MG,22-MAR-2025
02456370,EPCLUSA,GILEAD SCIENCES CANADA INC,VELPATASVIR 100 MG / SOFOSBUVIR 400 MG,22-MAR-2025
02456389,AURO-TELMISARTAN HCTZ,AURO PHARMA INC,TELMISARTAN 80 MG / HYDROCHLOROTHIAZIDE 12.5 MG,27-MAY-2025
02456397,AURO-TELMISARTAN HCTZ,AURO PHARMA INC,HYDROCHLOROTHIAZIDE 25 MG / TELMISARTAN 80 MG,27-MAY-2025
02456419,CINQAIR,TEVA CANADA LIMITED,RESLIZUMAB 10 MG,22-MAR-2025
02456451,RUPALL,MEDEXUS PHARMACEUTICALS INC.,RUPATADINE (RUPATADINE FUMARATE) 10 MG,22-MAR-2025
02456478,RUPALL,MEDEXUS PHARMACEUTICALS INC.,RUPATADINE (RUPATADINE FUMARATE) 1 MG,22-MAR-2025
02456532,BEPREVE,BAUSCH & LOMB INC,BEPOTASTINE BESILATE 1.5 %,01-AUG-2025
02456559,EURO-COLCHICINE,EURO-PHARM INTERNATIONAL CANADA INC,COLCHICINE 0.6 MG,22-MAR-2025
02456575,SYNJARDY,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,EMPAGLIFLOZIN 5 MG / METFORMIN HYDROCHLORIDE 500 MG,26-AUG-2025
02456583,SYNJARDY,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,EMPAGLIFLOZIN 5 MG / METFORMIN HYDROCHLORIDE 850 MG,26-AUG-2025
02456591,SYNJARDY,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,METFORMIN HYDROCHLORIDE 1000 MG / EMPAGLIFLOZIN 5 MG,26-AUG-2025
02456605,SYNJARDY,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,METFORMIN HYDROCHLORIDE 500 MG / EMPAGLIFLOZIN 12.5 MG,26-AUG-2025
02456613,SYNJARDY,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,METFORMIN HYDROCHLORIDE 850 MG / EMPAGLIFLOZIN 12.5 MG,26-AUG-2025
02456621,SYNJARDY,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,METFORMIN HYDROCHLORIDE 1000 MG / EMPAGLIFLOZIN 12.5 MG,26-AUG-2025
02456753,TEVA-DULOXETINE,TEVA CANADA LIMITED,DULOXETINE (DULOXETINE HYDROCHLORIDE) 30 MG,27-JAN-2026
02456761,TEVA-DULOXETINE,TEVA CANADA LIMITED,DULOXETINE (DULOXETINE HYDROCHLORIDE) 60 MG,27-JAN-2026
02456796,NINLARO,TAKEDA CANADA INC,IXAZOMIB (IXAZOMIB CITRATE) 2.3 MG,22-MAR-2025
02456818,NINLARO,TAKEDA CANADA INC,IXAZOMIB (IXAZOMIB CITRATE) 3 MG,22-MAR-2025
02456826,NINLARO,TAKEDA CANADA INC,IXAZOMIB (IXAZOMIB CITRATE) 4 MG,22-MAR-2025
02456869,KEYTRUDA,MERCK CANADA INC,PEMBROLIZUMAB 25 MG,26-FEB-2026
02456877,MYLAN-ATAZANAVIR,MYLAN PHARMACEUTICALS ULC,ATAZANAVIR (ATAZANAVIR SULFATE) 150 MG,08-AUG-2025
02456885,MYLAN-ATAZANAVIR,MYLAN PHARMACEUTICALS ULC,ATAZANAVIR (ATAZANAVIR SULFATE) 200 MG,08-AUG-2025
02456893,MYLAN-ATAZANAVIR,MYLAN PHARMACEUTICALS ULC,ATAZANAVIR (ATAZANAVIR SULFATE) 300 MG,08-AUG-2025
02456915,COPAXONE,TEVA CANADA LIMITED,GLATIRAMER ACETATE 40 MG,30-APR-2025
02457016,TADALAFIL,SANIS HEALTH INC,TADALAFIL 5 MG,22-MAR-2025
02457024,TADALAFIL,SANIS HEALTH INC,TADALAFIL 10 MG,22-MAR-2025
02457032,TADALAFIL,SANIS HEALTH INC,TADALAFIL 20 MG,22-MAR-2025
02456923,TARO-ADAPALENE/BENZOYL PEROXIDE,TARO PHARMACEUTICALS INC,ADAPALENE 0.1 % / BENZOYL PEROXIDE 2.5 %,22-MAR-2025
02456958,HEPARIN SODIUM INJECTION USP,STERINOVA INC.,HEPARIN SODIUM 5000 UNIT,22-MAR-2025
02456982,NEOCITRAN EXTRA STRENGTH COLD & SINUS NIGHT - APPLE CINNAMON,HALEON CANADA ULC,ACETAMINOPHEN 650 MG / PHENIRAMINE MALEATE 20 MG / PHENYLEPHRINE HYDROCHLORIDE 10 MG,25-MAR-2026
02457008,GENTAMICIN INJECTION USP,HIKMA CANADA LIMITED,GENTAMICIN (GENTAMICIN SULFATE) 40 MG,22-MAR-2025
02457040,LABETALOL HYDROCHLORIDE INJECTION,OMEGA LABORATORIES LIMITED,LABETALOL HYDROCHLORIDE 5 MG,22-MAR-2025
02457059,BACLOFEN INJECTION,HIKMA CANADA LIMITED,BACLOFEN 0.05 MG,22-MAR-2025
02457067,BACLOFEN INJECTION,HIKMA CANADA LIMITED,BACLOFEN 0.5 MG,22-MAR-2025
02457075,BACLOFEN INJECTION,HIKMA CANADA LIMITED,BACLOFEN 2 MG,22-MAR-2025
02457113,ZYTIGA,JANSSEN INC,ABIRATERONE ACETATE 500 MG,22-MAR-2025
02457121,BISMUTH CAPLETS,JUNO OTC INC,BISMUTH SUBSALICYLATE 262 MG,22-MAR-2025
02457164,MYLAN-PROPAFENONE,MYLAN PHARMACEUTICALS ULC,PROPAFENONE HYDROCHLORIDE 300 MG,22-MAR-2025
02457172,MYLAN-PROPAFENONE,MYLAN PHARMACEUTICALS ULC,PROPAFENONE HYDROCHLORIDE 150 MG,22-MAR-2025
02457199,TARO-DULOXETINE,TARO PHARMACEUTICALS INC,DULOXETINE (DULOXETINE HYDROCHLORIDE) 30 MG,16-JAN-2026
